trn_id,emp_id,hr_salary,job_title,emp_name,date,time,coffee_type,purchase_qty,price,total_price,pay_method,customer_name
dbf38ab2,98845,15,Jr. Barista,Kevin Swanson,2024-07-15,10:20:15,Mocha,1,2.0,2.0,Card,Sarah Ruiz
06be03ca,98845,15,Jr. Barista,Kevin Swanson,2024-07-15,10:05:09,Americano,2,1.25,2.5,Card,Elizabeth Weaver
a4f79e45,98845,15,Jr. Barista,Kevin Swanson,2024-07-15,06:19:57,Espresso,3,1.0,3.0,Cash,Luis Henderson
0124e84a,98845,15,Jr. Barista,Kevin Swanson,2024-07-15,05:01:32,Cappuccino,2,2.0,4.0,Cash,Heather Walsh
45f9af69,82456,15,Sr. Barista,Diana Collins,2024-07-14,20:03:59,Mocha,2,2.0,4.0,Card,Michael Lewis
824a355e,98845,15,Jr. Barista,Kevin Swanson,2024-07-14,18:53:09,Cappuccino,4,2.0,8.0,Cash,Nicole Heath
6b61110b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-14,13:15:15,Cappuccino,4,2.0,8.0,Card,Micheal Green
869662dd,82456,15,Sr. Barista,Diana Collins,2024-07-14,04:01:31,Espresso,2,1.0,2.0,Cash,Carrie Johnson
ce7cfd22,22868,15,Jr. Barista,Evelyn Grant,2024-07-14,03:18:27,Americano,2,1.25,2.5,Cash,Mary Martin
3eb1e3ae,99854,12,Sr. Barista,Rebecca Edwards,2024-07-14,00:45:35,Latte,2,2.0,4.0,Card,Joseph Atkinson
b399193b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-13,23:03:52,Cappuccino,4,2.0,8.0,Card,Dustin Fernandez
e413d81a,82456,15,Sr. Barista,Diana Collins,2024-07-13,22:18:23,Cappuccino,3,2.0,6.0,Card,Kristine Sellers
96069f37,22868,15,Jr. Barista,Evelyn Grant,2024-07-13,19:50:02,Mocha,1,2.0,2.0,Card,Lisa Chandler
ef93ba2e,98845,15,Jr. Barista,Kevin Swanson,2024-07-13,19:33:05,Americano,1,1.25,1.25,Card,Brandon Ward
682ebbe9,22868,15,Jr. Barista,Evelyn Grant,2024-07-13,18:48:57,Cappuccino,1,2.0,2.0,Cash,Olivia Evans
8d40d058,99854,12,Sr. Barista,Rebecca Edwards,2024-07-13,17:58:14,Latte,3,2.0,6.0,Card,Marie Fuller
67178e06,22868,15,Jr. Barista,Evelyn Grant,2024-07-13,17:44:42,Mocha,3,2.0,6.0,Card,Chad Brown
dad1e316,82456,15,Sr. Barista,Diana Collins,2024-07-13,03:42:07,Cappuccino,2,2.0,4.0,Card,Joshua Perez
438faebe,98845,15,Jr. Barista,Kevin Swanson,2024-07-13,02:34:54,Espresso,4,1.0,4.0,Card,Melanie Park
3c4ca8dd,82456,15,Sr. Barista,Diana Collins,2024-07-13,02:05:00,Espresso,1,1.0,1.0,Card,Shawn White
1b42d68b,22868,15,Jr. Barista,Evelyn Grant,2024-07-13,01:17:35,Mocha,4,2.0,8.0,Cash,Thomas Williams
faf3662d,82456,15,Sr. Barista,Diana Collins,2024-07-13,01:13:56,Cappuccino,2,2.0,4.0,Card,Glenda Lee
a1fbbe86,22868,15,Jr. Barista,Evelyn Grant,2024-07-12,22:55:31,Espresso,1,1.0,1.0,Cash,Garrett Guerra
955b949b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-12,22:35:15,Mocha,2,2.0,4.0,Cash,Kimberly Watson
fc4e86ae,98845,15,Jr. Barista,Kevin Swanson,2024-07-12,22:34:06,Espresso,2,1.0,2.0,Cash,Marcia Perez
38b108a7,82456,15,Sr. Barista,Diana Collins,2024-07-12,21:22:06,Mocha,2,2.0,4.0,Cash,Tracy Edwards
9d4b9356,98845,15,Jr. Barista,Kevin Swanson,2024-07-12,20:25:30,Americano,3,1.25,3.75,Cash,Nicole Heath
f3909955,99854,12,Sr. Barista,Rebecca Edwards,2024-07-12,15:53:45,Espresso,4,1.0,4.0,Cash,Anthony Ortega
a401eab3,99854,12,Sr. Barista,Rebecca Edwards,2024-07-12,10:12:26,Mocha,2,2.0,4.0,Cash,Deanna Morrow
57ac5511,82456,15,Sr. Barista,Diana Collins,2024-07-12,02:13:55,Cappuccino,2,2.0,4.0,Cash,Joseph Coleman
df374235,98845,15,Jr. Barista,Kevin Swanson,2024-07-12,02:08:50,Mocha,1,2.0,2.0,Cash,Aaron Ryan
bc23f10b,98845,15,Jr. Barista,Kevin Swanson,2024-07-12,01:46:00,Mocha,4,2.0,8.0,Card,Anthony Ortega
d8225c12,22868,15,Jr. Barista,Evelyn Grant,2024-07-12,00:42:25,Americano,1,1.25,1.25,Cash,Brittany Barton
76cf3352,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,23:20:05,Mocha,1,2.0,2.0,Cash,John Perkins
36a1a576,22868,15,Jr. Barista,Evelyn Grant,2024-07-11,21:07:09,Espresso,1,1.0,1.0,Cash,Charlotte Williams
601f8bf0,22868,15,Jr. Barista,Evelyn Grant,2024-07-11,19:44:38,Mocha,3,2.0,6.0,Card,Drew Prince
d9ba29b9,98845,15,Jr. Barista,Kevin Swanson,2024-07-11,17:06:37,Americano,2,1.25,2.5,Cash,Charlotte Williams
e2fe6aa7,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,15:21:06,Americano,1,1.25,1.25,Card,Cory Franklin
fc911810,82456,15,Sr. Barista,Diana Collins,2024-07-11,15:05:46,Espresso,2,1.0,2.0,Cash,Gerald Galloway
3f24ce62,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,13:03:29,Cappuccino,3,2.0,6.0,Card,Jaclyn Alvarado
587bc4fc,22868,15,Jr. Barista,Evelyn Grant,2024-07-11,12:03:01,Mocha,1,2.0,2.0,Card,Jessica Ramos
84ea24e3,82456,15,Sr. Barista,Diana Collins,2024-07-11,11:06:09,Americano,4,1.25,5.0,Card,Rita Harris
c60f4cd4,98845,15,Jr. Barista,Kevin Swanson,2024-07-11,11:03:05,Espresso,4,1.0,4.0,Card,Joseph Coleman
7809235f,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,10:37:26,Espresso,4,1.0,4.0,Cash,Cody Gray
ea7e0084,22868,15,Jr. Barista,Evelyn Grant,2024-07-11,04:57:26,Latte,1,2.0,2.0,Card,Virginia Hanna
2aa73ee4,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,01:35:42,Latte,4,2.0,8.0,Cash,Aaron Alexander
1957d788,99854,12,Sr. Barista,Rebecca Edwards,2024-07-11,01:22:16,Espresso,4,1.0,4.0,Card,Todd Pierce
68258703,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,20:44:02,Cappuccino,4,2.0,8.0,Cash,Benjamin Perez
f7a6d7ed,22868,15,Jr. Barista,Evelyn Grant,2024-07-10,20:06:57,Espresso,2,1.0,2.0,Cash,Gina Miller
bfea9c61,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,19:24:30,Americano,2,1.25,2.5,Cash,Debbie Brown
656c3a6e,82456,15,Sr. Barista,Diana Collins,2024-07-10,19:16:37,Latte,3,2.0,6.0,Cash,Rebecca Morales
3475833d,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,18:45:01,Mocha,2,2.0,4.0,Cash,Brittany Barton
1a7ede54,98845,15,Jr. Barista,Kevin Swanson,2024-07-10,16:10:36,Cappuccino,2,2.0,4.0,Card,Melissa Berry
5c840cf4,22868,15,Jr. Barista,Evelyn Grant,2024-07-10,12:29:48,Latte,4,2.0,8.0,Cash,Shannon Wood
4890fb9c,98845,15,Jr. Barista,Kevin Swanson,2024-07-10,12:03:16,Latte,2,2.0,4.0,Card,Micheal Green
40331ed5,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,10:28:45,Americano,1,1.25,1.25,Cash,Sean Martin
df722c4b,22868,15,Jr. Barista,Evelyn Grant,2024-07-10,08:21:59,Latte,2,2.0,4.0,Cash,Gina Miller
df95f3df,98845,15,Jr. Barista,Kevin Swanson,2024-07-10,05:15:24,Latte,3,2.0,6.0,Card,Dana Brooks
916376b8,22868,15,Jr. Barista,Evelyn Grant,2024-07-10,02:19:02,Latte,3,2.0,6.0,Cash,Joshua Ramirez
17eb1925,82456,15,Sr. Barista,Diana Collins,2024-07-10,02:11:20,Espresso,2,1.0,2.0,Cash,Nathan Hayes
3539096b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,01:40:25,Mocha,3,2.0,6.0,Cash,Janice Erickson
89ed6257,99854,12,Sr. Barista,Rebecca Edwards,2024-07-10,00:54:19,Cappuccino,1,2.0,2.0,Card,Virginia Hanna
25b269d2,98845,15,Jr. Barista,Kevin Swanson,2024-07-09,23:57:32,Espresso,1,1.0,1.0,Cash,Kristopher Hill
2ab2770d,99854,12,Sr. Barista,Rebecca Edwards,2024-07-09,23:34:47,Cappuccino,3,2.0,6.0,Card,Hailey Smith
79ced10f,98845,15,Jr. Barista,Kevin Swanson,2024-07-09,23:21:02,Espresso,4,1.0,4.0,Cash,Jessica Hancock
bac9df45,82456,15,Sr. Barista,Diana Collins,2024-07-09,23:06:13,Cappuccino,2,2.0,4.0,Cash,Donald Grant
9704899e,98845,15,Jr. Barista,Kevin Swanson,2024-07-09,20:30:59,Americano,1,1.25,1.25,Card,Dana Brooks
33954f31,99854,12,Sr. Barista,Rebecca Edwards,2024-07-09,19:10:34,Cappuccino,2,2.0,4.0,Card,Joe Aguirre
313e5f22,82456,15,Sr. Barista,Diana Collins,2024-07-09,17:55:51,Mocha,4,2.0,8.0,Cash,Jennifer Serrano
8e8e2739,22868,15,Jr. Barista,Evelyn Grant,2024-07-09,16:12:47,Latte,3,2.0,6.0,Card,Benjamin Maldonado
f01911d9,99854,12,Sr. Barista,Rebecca Edwards,2024-07-09,13:01:56,Espresso,2,1.0,2.0,Card,Benjamin Maldonado
737648e8,22868,15,Jr. Barista,Evelyn Grant,2024-07-09,07:05:10,Latte,1,2.0,2.0,Card,Joseph Coleman
57039374,82456,15,Sr. Barista,Diana Collins,2024-07-08,06:37:50,Cappuccino,3,2.0,6.0,Cash,Joseph Coleman
7812ac02,22868,15,Jr. Barista,Evelyn Grant,2024-07-08,04:46:45,Cappuccino,1,2.0,2.0,Card,Heather Walsh
5a5180b5,22868,15,Jr. Barista,Evelyn Grant,2024-07-08,04:28:50,Cappuccino,4,2.0,8.0,Cash,Caitlin Williams
64cea7f3,22868,15,Jr. Barista,Evelyn Grant,2024-07-08,03:50:38,Espresso,3,1.0,3.0,Card,Michael Lewis
89a553a4,22868,15,Jr. Barista,Evelyn Grant,2024-07-08,03:49:07,Americano,2,1.25,2.5,Cash,Alfred Sims
f0b7200d,22868,15,Jr. Barista,Evelyn Grant,2024-07-08,00:38:11,Latte,3,2.0,6.0,Card,Amanda Hanna
caac62cf,98845,15,Jr. Barista,Kevin Swanson,2024-07-07,22:52:07,Americano,1,1.25,1.25,Cash,Mary Morgan
e29eed59,99854,12,Sr. Barista,Rebecca Edwards,2024-07-07,19:51:24,Cappuccino,1,2.0,2.0,Cash,Jennifer Serrano
b27db2c1,22868,15,Jr. Barista,Evelyn Grant,2024-07-07,07:23:53,Espresso,2,1.0,2.0,Card,Edward Jimenez
ec018553,98845,15,Jr. Barista,Kevin Swanson,2024-07-07,02:24:08,Americano,2,1.25,2.5,Card,Anthony Davis
9fc604f7,22868,15,Jr. Barista,Evelyn Grant,2024-07-06,19:06:29,Cappuccino,1,2.0,2.0,Cash,Michael Patel
e7211417,82456,15,Sr. Barista,Diana Collins,2024-07-06,18:40:13,Latte,2,2.0,4.0,Card,Kimberly Watson
a47214e0,82456,15,Sr. Barista,Diana Collins,2024-07-06,18:26:57,Espresso,3,1.0,3.0,Cash,Jesse Meyers
65e809b5,99854,12,Sr. Barista,Rebecca Edwards,2024-07-06,17:36:35,Cappuccino,4,2.0,8.0,Cash,Bryan Summers
ff3a45e5,99854,12,Sr. Barista,Rebecca Edwards,2024-07-06,15:35:11,Latte,4,2.0,8.0,Cash,Heather Walsh
d1408e0f,99854,12,Sr. Barista,Rebecca Edwards,2024-07-06,11:13:31,Cappuccino,1,2.0,2.0,Card,Mark Bennett
b42bf8c1,98845,15,Jr. Barista,Kevin Swanson,2024-07-06,08:17:26,Cappuccino,2,2.0,4.0,Card,Linda Bishop
9a56eae8,82456,15,Sr. Barista,Diana Collins,2024-07-06,07:26:19,Latte,1,2.0,2.0,Card,Anthony Davis
5d38d42f,98845,15,Jr. Barista,Kevin Swanson,2024-07-06,06:26:59,Americano,4,1.25,5.0,Card,Matthew Gonzalez
516cb806,82456,15,Sr. Barista,Diana Collins,2024-07-06,04:57:18,Mocha,1,2.0,2.0,Cash,Lisa Chandler
c971a879,98845,15,Jr. Barista,Kevin Swanson,2024-07-06,04:14:24,Latte,1,2.0,2.0,Cash,Linda Bishop
8739da9e,98845,15,Jr. Barista,Kevin Swanson,2024-07-05,21:28:59,Latte,1,2.0,2.0,Cash,Michael Fletcher DDS
04ce68f8,99854,12,Sr. Barista,Rebecca Edwards,2024-07-05,21:25:57,Cappuccino,3,2.0,6.0,Card,Caitlin Williams
749f4eb1,82456,15,Sr. Barista,Diana Collins,2024-07-05,19:48:52,Latte,2,2.0,4.0,Cash,Jennifer Walton
5be1afe3,22868,15,Jr. Barista,Evelyn Grant,2024-07-05,17:10:54,Americano,1,1.25,1.25,Cash,Mark Martinez
15b75c6d,99854,12,Sr. Barista,Rebecca Edwards,2024-07-05,13:48:48,Espresso,2,1.0,2.0,Card,Jessica Hancock
0ec56e92,99854,12,Sr. Barista,Rebecca Edwards,2024-07-05,11:04:25,Cappuccino,3,2.0,6.0,Card,Anthony Velasquez
e6c13b6b,82456,15,Sr. Barista,Diana Collins,2024-07-05,10:29:08,Espresso,3,1.0,3.0,Card,Tonya Savage
763ec7df,22868,15,Jr. Barista,Evelyn Grant,2024-07-05,10:28:18,Latte,2,2.0,4.0,Cash,Joseph Robinson
540df2d5,98845,15,Jr. Barista,Kevin Swanson,2024-07-05,10:09:00,Americano,2,1.25,2.5,Card,Matthew Gonzalez
2a85ed9b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-05,04:43:08,Espresso,1,1.0,1.0,Cash,Kristine Sellers
8ef44cc0,99854,12,Sr. Barista,Rebecca Edwards,2024-07-05,00:07:30,Americano,4,1.25,5.0,Card,Mark Martinez
d21484e7,98845,15,Jr. Barista,Kevin Swanson,2024-07-04,22:57:40,Espresso,2,1.0,2.0,Card,Elizabeth Weaver
4b1097fa,82456,15,Sr. Barista,Diana Collins,2024-07-04,18:04:26,Cappuccino,3,2.0,6.0,Card,Joshua Perez
b8b53fc8,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,17:25:46,Espresso,2,1.0,2.0,Cash,Aaron Ryan
dfc79150,98845,15,Jr. Barista,Kevin Swanson,2024-07-04,15:32:38,Espresso,2,1.0,2.0,Card,Faith Ashley
1c3ab481,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,15:15:12,Americano,1,1.25,1.25,Card,Katherine Hicks
f8dc76bc,82456,15,Sr. Barista,Diana Collins,2024-07-04,12:25:32,Cappuccino,3,2.0,6.0,Cash,Brandy Johnson
5fdcc76b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,11:48:57,Mocha,1,2.0,2.0,Card,Zachary Moore
bbc969e1,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,11:15:58,Espresso,3,1.0,3.0,Cash,Jennifer Serrano
e9f1c51c,82456,15,Sr. Barista,Diana Collins,2024-07-04,09:21:03,Espresso,1,1.0,1.0,Cash,Mary Gross
4a8a480d,98845,15,Jr. Barista,Kevin Swanson,2024-07-04,09:18:29,Latte,1,2.0,2.0,Cash,Marie Fuller
2c5fd2a4,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,09:13:25,Cappuccino,2,2.0,4.0,Cash,Kristy Wolf
049d64f5,98845,15,Jr. Barista,Kevin Swanson,2024-07-04,08:18:40,Americano,4,1.25,5.0,Card,Todd Pierce
467824ac,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,07:48:12,Cappuccino,4,2.0,8.0,Card,Drew Prince
af83da8b,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,07:01:22,Espresso,4,1.0,4.0,Cash,Virginia Hanna
23dcf082,82456,15,Sr. Barista,Diana Collins,2024-07-04,06:33:43,Americano,4,1.25,5.0,Cash,Carlos Black
4c3b7c9e,99854,12,Sr. Barista,Rebecca Edwards,2024-07-04,02:07:38,Cappuccino,3,2.0,6.0,Cash,Melissa Ramsey
d47798f5,82456,15,Sr. Barista,Diana Collins,2024-07-03,21:58:59,Latte,2,2.0,4.0,Cash,Hailey Smith
16315279,99854,12,Sr. Barista,Rebecca Edwards,2024-07-03,19:51:45,Mocha,3,2.0,6.0,Card,Cody Gray
deb541cb,22868,15,Jr. Barista,Evelyn Grant,2024-07-03,14:42:24,Cappuccino,2,2.0,4.0,Card,Katherine Hicks
4baef1b7,98845,15,Jr. Barista,Kevin Swanson,2024-07-03,12:49:35,Latte,4,2.0,8.0,Card,Donald Grant
3b092345,99854,12,Sr. Barista,Rebecca Edwards,2024-07-03,04:04:17,Espresso,4,1.0,4.0,Cash,Luis Henderson
1a258f20,22868,15,Jr. Barista,Evelyn Grant,2024-07-03,03:37:00,Americano,1,1.25,1.25,Card,David Archer
aa6e53a6,82456,15,Sr. Barista,Diana Collins,2024-07-03,01:20:50,Americano,3,1.25,3.75,Card,Marcia Perez
9ce5cba7,99854,12,Sr. Barista,Rebecca Edwards,2024-07-03,00:16:59,Espresso,2,1.0,2.0,Cash,John Aguilar
0326cbe1,82456,15,Sr. Barista,Diana Collins,2024-07-02,23:05:42,Espresso,1,1.0,1.0,Cash,John Perkins
817813b7,99854,12,Sr. Barista,Rebecca Edwards,2024-07-02,21:05:45,Americano,1,1.25,1.25,Card,Stephen Lee
cd6d6beb,98845,15,Jr. Barista,Kevin Swanson,2024-07-02,20:25:52,Americano,1,1.25,1.25,Cash,Todd Pierce
cd7c70b8,99854,12,Sr. Barista,Rebecca Edwards,2024-07-02,15:15:35,Latte,3,2.0,6.0,Cash,John Mcmillan
2838b652,98845,15,Jr. Barista,Kevin Swanson,2024-07-02,13:53:00,Mocha,4,2.0,8.0,Card,Christine Villarreal
4835c9ee,82456,15,Sr. Barista,Diana Collins,2024-07-02,13:12:26,Espresso,3,1.0,3.0,Cash,Melanie Anderson
759f1070,22868,15,Jr. Barista,Evelyn Grant,2024-07-02,06:28:34,Mocha,2,2.0,4.0,Cash,Mary Melton
325cd4b2,98845,15,Jr. Barista,Kevin Swanson,2024-07-02,06:21:21,Latte,4,2.0,8.0,Card,Thomas Williams
372854e4,82456,15,Sr. Barista,Diana Collins,2024-07-02,06:20:35,Espresso,2,1.0,2.0,Cash,Joshua Ramirez
771bca99,99854,12,Sr. Barista,Rebecca Edwards,2024-07-02,04:29:38,Espresso,3,1.0,3.0,Card,Nathan Hayes
9aabb59c,82456,15,Sr. Barista,Diana Collins,2024-07-02,02:17:49,Cappuccino,4,2.0,8.0,Card,Juan White
d9ecb8e5,82456,15,Sr. Barista,Diana Collins,2024-07-02,01:11:45,Espresso,1,1.0,1.0,Cash,Kristy Wolf
35a25d3e,82456,15,Sr. Barista,Diana Collins,2024-07-01,22:27:10,Latte,1,2.0,2.0,Cash,Leah Hudson
615e69c5,98845,15,Jr. Barista,Kevin Swanson,2024-07-01,21:55:22,Espresso,1,1.0,1.0,Card,Kristina Bryant
14c3e15b,82456,15,Sr. Barista,Diana Collins,2024-07-01,16:11:30,Espresso,1,1.0,1.0,Cash,Dr. Ryan Curtis
0b289491,82456,15,Sr. Barista,Diana Collins,2024-07-01,11:35:21,Cappuccino,4,2.0,8.0,Cash,Michael Bass
b0a8b9b2,82456,15,Sr. Barista,Diana Collins,2024-07-01,09:24:23,Latte,4,2.0,8.0,Card,Kenneth Oliver
f49ddf53,82456,15,Sr. Barista,Diana Collins,2024-07-01,08:31:10,Americano,1,1.25,1.25,Card,Eric Moreno
33217aea,82456,15,Sr. Barista,Diana Collins,2024-07-01,06:06:38,Americano,3,1.25,3.75,Card,Shane Ibarra
2872fba5,22868,15,Jr. Barista,Evelyn Grant,2024-07-01,05:10:39,Cappuccino,4,2.0,8.0,Card,Justin Huang
850f0172,98845,15,Jr. Barista,Kevin Swanson,2024-07-01,02:44:07,Espresso,4,1.0,4.0,Cash,Zachary Ferrell
1dc09c2a,82456,15,Sr. Barista,Diana Collins,2024-07-01,00:05:33,Mocha,4,2.0,8.0,Cash,Chad Williams
22eeaac9,99854,12,Sr. Barista,Rebecca Edwards,2024-06-30,22:51:00,Cappuccino,1,2.0,2.0,Cash,Samantha Ortiz
a4474b1a,82456,15,Sr. Barista,Diana Collins,2024-06-30,22:32:07,Americano,4,1.25,5.0,Card,Zachary Moore
9289aede,99854,12,Sr. Barista,Rebecca Edwards,2024-06-30,16:27:14,Espresso,4,1.0,4.0,Cash,Andrew Clark
3d54d016,98845,15,Jr. Barista,Kevin Swanson,2024-06-30,16:13:50,Mocha,2,2.0,4.0,Cash,Kristine Sellers
820f1ce8,99854,12,Sr. Barista,Rebecca Edwards,2024-06-30,15:11:08,Espresso,3,1.0,3.0,Card,Justin Huang
c95f23af,99854,12,Sr. Barista,Rebecca Edwards,2024-06-30,07:37:21,Mocha,2,2.0,4.0,Card,Morgan Meadows
404cf2d7,99854,12,Sr. Barista,Rebecca Edwards,2024-06-30,07:23:06,Cappuccino,1,2.0,2.0,Card,Brittany Barton
329fcd1e,82456,15,Sr. Barista,Diana Collins,2024-06-30,05:10:03,Latte,2,2.0,4.0,Card,Denise Adams
04c32108,22868,15,Jr. Barista,Evelyn Grant,2024-06-30,01:24:55,Espresso,2,1.0,2.0,Card,Jessica Hancock
ae5642a7,22868,15,Jr. Barista,Evelyn Grant,2024-06-29,23:45:01,Espresso,4,1.0,4.0,Cash,Richard Howard
f0cef3a8,82456,15,Sr. Barista,Diana Collins,2024-06-29,18:03:36,Latte,4,2.0,8.0,Cash,Nicholas Hernandez
42931b98,22868,15,Jr. Barista,Evelyn Grant,2024-06-29,14:16:25,Cappuccino,2,2.0,4.0,Card,James Meyer
82673a8a,22868,15,Jr. Barista,Evelyn Grant,2024-06-29,10:08:08,Cappuccino,4,2.0,8.0,Card,Michael Garcia
40baec6d,22868,15,Jr. Barista,Evelyn Grant,2024-06-29,08:59:00,Mocha,1,2.0,2.0,Card,Hailey Smith
d854ddfc,22868,15,Jr. Barista,Evelyn Grant,2024-06-29,06:07:23,Americano,1,1.25,1.25,Card,Jacqueline Grimes
03869633,98845,15,Jr. Barista,Kevin Swanson,2024-06-29,05:58:37,Americano,2,1.25,2.5,Card,Michael Johnson
4f585377,98845,15,Jr. Barista,Kevin Swanson,2024-06-29,03:33:27,Espresso,2,1.0,2.0,Card,Peter Martinez
fd2f050b,82456,15,Sr. Barista,Diana Collins,2024-06-29,01:17:55,Cappuccino,1,2.0,2.0,Cash,Morgan Meadows
6e70b74a,82456,15,Sr. Barista,Diana Collins,2024-06-28,22:56:25,Espresso,2,1.0,2.0,Cash,Duane Good
2cfbb9d2,99854,12,Sr. Barista,Rebecca Edwards,2024-06-28,22:41:40,Mocha,1,2.0,2.0,Cash,Tamara Alexander
47bf4e6f,99854,12,Sr. Barista,Rebecca Edwards,2024-06-28,22:26:30,Americano,1,1.25,1.25,Cash,Marie Fuller
0556f31a,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,18:10:09,Americano,2,1.25,2.5,Cash,Melanie Anderson
c79ca1e3,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,17:51:27,Latte,2,2.0,4.0,Cash,Debbie Brown
db036c9c,82456,15,Sr. Barista,Diana Collins,2024-06-28,15:46:37,Mocha,4,2.0,8.0,Card,Nicole Heath
28636887,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,12:55:16,Mocha,1,2.0,2.0,Cash,Virginia Hanna
3f195cb5,82456,15,Sr. Barista,Diana Collins,2024-06-28,10:26:41,Mocha,2,2.0,4.0,Cash,Angela Chung
f980dd32,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,07:20:09,Americano,2,1.25,2.5,Card,Tamara Proctor
90d8db27,22868,15,Jr. Barista,Evelyn Grant,2024-06-28,03:08:37,Americano,2,1.25,2.5,Card,Luis Sanchez
df018ae3,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,01:44:17,Mocha,1,2.0,2.0,Card,Joe Aguirre
d6463764,98845,15,Jr. Barista,Kevin Swanson,2024-06-28,00:42:57,Espresso,1,1.0,1.0,Cash,Tonya Savage
f02ef0bf,22868,15,Jr. Barista,Evelyn Grant,2024-06-27,20:56:26,Cappuccino,3,2.0,6.0,Cash,Tonya Savage
f14a4799,82456,15,Sr. Barista,Diana Collins,2024-06-27,20:53:45,Cappuccino,4,2.0,8.0,Cash,Kirsten Miller
4229a951,22868,15,Jr. Barista,Evelyn Grant,2024-06-27,18:45:37,Mocha,2,2.0,4.0,Cash,Alfred Sims
4900db2f,22868,15,Jr. Barista,Evelyn Grant,2024-06-27,18:23:27,Cappuccino,1,2.0,2.0,Card,Aaron Alexander
8e7febc4,82456,15,Sr. Barista,Diana Collins,2024-06-27,16:44:59,Mocha,2,2.0,4.0,Card,Melissa Martin
e72ec28b,98845,15,Jr. Barista,Kevin Swanson,2024-06-27,16:32:13,Latte,1,2.0,2.0,Cash,Andrew Clark
4ff5df3c,82456,15,Sr. Barista,Diana Collins,2024-06-27,14:04:27,Mocha,3,2.0,6.0,Cash,Mary Melton
ffef55f2,99854,12,Sr. Barista,Rebecca Edwards,2024-06-27,11:30:27,Espresso,2,1.0,2.0,Card,Michael Patel
a0758eac,82456,15,Sr. Barista,Diana Collins,2024-06-27,11:21:17,Americano,2,1.25,2.5,Cash,Jennifer Walton
ca180b6c,99854,12,Sr. Barista,Rebecca Edwards,2024-06-27,10:11:20,Americano,1,1.25,1.25,Cash,John Aguilar
731b0d92,22868,15,Jr. Barista,Evelyn Grant,2024-06-27,09:04:44,Mocha,2,2.0,4.0,Cash,Cody Gray
da9e7e99,98845,15,Jr. Barista,Kevin Swanson,2024-06-27,06:49:31,Latte,4,2.0,8.0,Cash,Michael Bass
52cefee1,99854,12,Sr. Barista,Rebecca Edwards,2024-06-27,06:48:05,Latte,3,2.0,6.0,Cash,Jennifer Poole
bc5b81a1,82456,15,Sr. Barista,Diana Collins,2024-06-27,03:47:42,Cappuccino,3,2.0,6.0,Card,Duane Good
7ea74365,99854,12,Sr. Barista,Rebecca Edwards,2024-06-26,23:42:00,Espresso,2,1.0,2.0,Card,Zachary Johns
a90d03e5,22868,15,Jr. Barista,Evelyn Grant,2024-06-26,19:32:03,Espresso,1,1.0,1.0,Card,Shane Ibarra
2512c50b,98845,15,Jr. Barista,Kevin Swanson,2024-06-26,18:11:57,Mocha,1,2.0,2.0,Card,Ana Summers
774c76d7,82456,15,Sr. Barista,Diana Collins,2024-06-26,15:43:32,Espresso,2,1.0,2.0,Cash,Richard Howard
4407271e,99854,12,Sr. Barista,Rebecca Edwards,2024-06-26,12:54:17,Cappuccino,4,2.0,8.0,Cash,Helen Downs
99051d04,99854,12,Sr. Barista,Rebecca Edwards,2024-06-26,11:54:27,Mocha,2,2.0,4.0,Cash,Rebecca Morales
23ead91f,98845,15,Jr. Barista,Kevin Swanson,2024-06-26,09:13:27,Latte,2,2.0,4.0,Cash,John Simon
69fbd611,82456,15,Sr. Barista,Diana Collins,2024-06-26,03:15:48,Mocha,1,2.0,2.0,Card,Patricia Coleman
ff59a09b,99854,12,Sr. Barista,Rebecca Edwards,2024-06-26,03:02:14,Espresso,3,1.0,3.0,Card,Bryan Summers
da6a1e2d,82456,15,Sr. Barista,Diana Collins,2024-06-25,22:32:42,Latte,1,2.0,2.0,Card,John Perkins
